ProductCode,Nomenclature,ReporterISO3,ReporterName,PartnerISO3,PartnerName,Year,TradeFlowName,TradeFlowCode,TradeValuein1000USD,total_trade,percent_trade,CR4,rank_within_product,rank_desc
19,H6,IDN,Indonesia,TWN,"Taiwan, China",2023,Export,6,31678.473,1494994,.021189699,.50465971,133,11
19,H6,IDN,Indonesia,SGP,Singapore,2023,Export,6,27787.3,1494994,.018586898,.50465971,132,12
19,H6,IDN,Indonesia,IND,India,2023,Export,6,25450.906,1494994,.017024085,.50465971,131,13
19,H6,IDN,Indonesia,NZL,New Zealand,2023,Export,6,24863.629,1494994,.016631257,.50465971,130,14
19,H6,IDN,Indonesia,NLD,Netherlands,2023,Export,6,21943.006,1494994,.014677655,.50465971,129,15
19,H6,IDN,Indonesia,HKG,"Hong Kong, China",2023,Export,6,21863.558,1494994,.014624512,.50465971,128,16
19,H6,IDN,Indonesia,MMR,Myanmar,2023,Export,6,21235.609,1494994,.014204478,.50465971,127,17
19,H6,IDN,Indonesia,JPN,Japan,2023,Export,6,19372.051,1494994,.012957945,.50465971,126,18
19,H6,IDN,Indonesia,SAU,Saudi Arabia,2023,Export,6,18790.057,1494994,.012568651,.50465971,125,19
19,H6,IDN,Indonesia,ARE,United Arab Emirates,2023,Export,6,18185.179,1494994,.012164048,.50465971,124,20
19,H6,IDN,Indonesia,PNG,Papua New Guinea,2023,Export,6,12681.856,1494994,.0084828809,.50465971,123,21
19,H6,IDN,Indonesia,IRQ,Iraq,2023,Export,6,10011.394,1494994,.0066966116,.50465971,122,22
19,H6,IDN,Indonesia,JOR,Jordan,2023,Export,6,9625.291999999999,1494994,.0064383484,.50465971,121,23
19,H6,IDN,Indonesia,BRN,Brunei,2023,Export,6,8947.701999999999,1494994,.0059851091,.50465971,120,24
19,H6,IDN,Indonesia,ZAF,South Africa,2023,Export,6,7182.854,1494994,.0048046038,.50465971,119,25
19,H6,IDN,Indonesia,CAN,Canada,2023,Export,6,6762.199,1494994,.0045232284,.50465971,118,26
19,H6,IDN,Indonesia,YEM,Yemen,2023,Export,6,6262.917,1494994,.0041892589,.50465971,117,27
19,H6,IDN,Indonesia,MEX,Mexico,2023,Export,6,6201.277,1494994,.0041480279,.50465971,116,28
19,H6,IDN,Indonesia,PAK,Pakistan,2023,Export,6,5003.67,1494994,.0033469498,.50465971,115,29
19,H6,IDN,Indonesia,SLB,Solomon Islands,2023,Export,6,4748.716,1494994,.0031764114,.50465971,114,30
19,H6,IDN,Indonesia,GBR,United Kingdom,2023,Export,6,4532.631,1494994,.0030318724,.50465971,113,31
19,H6,IDN,Indonesia,MUS,Mauritius,2023,Export,6,4047.315,1494994,.0027072451,.50465971,112,32
19,H6,IDN,Indonesia,TON,Tonga,2023,Export,6,2989.965,1494994,.0019999847,.50465971,111,33
19,H6,IDN,Indonesia,DEU,Germany,2023,Export,6,2757.572,1494994,.0018445372,.50465971,110,34
19,H6,IDN,Indonesia,ISR,Israel,2023,Export,6,2656.593,1494994,.0017769925,.50465971,109,35
19,H6,IDN,Indonesia,OMN,Oman,2023,Export,6,2643.034,1494994,.0017679228,.50465971,108,36
19,H6,IDN,Indonesia,MDV,Maldives,2023,Export,6,2545.59,1494994,.0017027427,.50465971,107,37
19,H6,IDN,Indonesia,QAT,Qatar,2023,Export,6,2457.768,1494994,.0016439985,.50465971,106,38
19,H6,IDN,Indonesia,BHR,Bahrain,2023,Export,6,2280.144,1494994,.001525186,.50465971,105,39
19,H6,IDN,Indonesia,ESP,Spain,2023,Export,6,2154.914,1494994,.0014414198,.50465971,104,40
19,H6,IDN,Indonesia,COL,Colombia,2023,Export,6,2138.872,1494994,.0014306894,.50465971,103,41
19,H6,IDN,Indonesia,FJI,Fiji,2023,Export,6,2135.085,1494994,.0014281563,.50465971,102,42
19,H6,IDN,Indonesia,KWT,Kuwait,2023,Export,6,2096.742,1494994,.0014025086,.50465971,101,43
19,H6,IDN,Indonesia,WSM,Samoa,2023,Export,6,1719.743,1494994,.0011503344,.50465971,100,44
19,H6,IDN,Indonesia,LKA,Sri Lanka,2023,Export,6,1603.795,1494994,.0010727769,.50465971,99,45
19,H6,IDN,Indonesia,MDG,Madagascar,2023,Export,6,1397.519,1494994,.00093479909,.50465971,98,46
19,H6,IDN,Indonesia,GAB,Gabon,2023,Export,6,1356.175,1494994,.0009071441,.50465971,97,47
19,H6,IDN,Indonesia,LBY,Libya,2023,Export,6,1100.459,1494994,.00073609594,.50465971,96,48
19,H6,IDN,Indonesia,FRA,France,2023,Export,6,1036.229,1494994,.00069313252,.50465971,95,49
19,H6,IDN,Indonesia,CHL,Chile,2023,Export,6,1021.186,1494994,.00068307028,.50465971,94,50
19,H6,IDN,Indonesia,VUT,Vanuatu,2023,Export,6,960.4829999999999,1494994,.00064246613,.50465971,93,51
19,H6,IDN,Indonesia,SOM,Somalia,2023,Export,6,825.2670000000001,1494994,.00055202027,.50465971,92,52
19,H6,IDN,Indonesia,LTU,Lithuania,2023,Export,6,823.837,1494994,.00055106374,.50465971,91,53
19,H6,IDN,Indonesia,RUS,Russian Federation,2023,Export,6,822.247,1494994,.00055000017,.50465971,90,54
19,H6,IDN,Indonesia,KIR,Kiribati,2023,Export,6,802.883,1494994,.00053704763,.50465971,89,55
19,H6,IDN,Indonesia,NCL,New Caledonia,2023,Export,6,700.619,1494994,.00046864335,.50465971,88,56
19,H6,IDN,Indonesia,KEN,Kenya,2023,Export,6,689.644,1494994,.00046130217,.50465971,87,57
19,H6,IDN,Indonesia,PAN,Panama,2023,Export,6,676.542,1494994,.00045253828,.50465971,86,58
19,H6,IDN,Indonesia,MLT,Malta,2023,Export,6,665.026,1494994,.00044483523,.50465971,85,59
19,H6,IDN,Indonesia,SYC,Seychelles,2023,Export,6,642.284,1494994,.00042962312,.50465971,84,60
19,H6,IDN,Indonesia,SUR,Suriname,2023,Export,6,629.415,1494994,.00042101508,.50465971,83,61
19,H6,IDN,Indonesia,LBN,Lebanon,2023,Export,6,602.585,1494994,.00040306849,.50465971,82,62
19,H6,IDN,Indonesia,NOR,Norway,2023,Export,6,586.701,1494994,.0003924437,.50465971,81,63
19,H6,IDN,Indonesia,NGA,Nigeria,2023,Export,6,510.728,1494994,.00034162545,.50465971,80,64
19,H6,IDN,Indonesia,CIV,Cote d'Ivoire,2023,Export,6,505.291,1494994,.00033798863,.50465971,79,65
19,H6,IDN,Indonesia,BRA,Brazil,2023,Export,6,489.254,1494994,.00032726151,.50465971,78,66
19,H6,IDN,Indonesia,EGY,"Egypt, Arab Rep.",2023,Export,6,465.955,1494994,.00031167685,.50465971,77,67
19,H6,IDN,Indonesia,BGD,Bangladesh,2023,Export,6,406.332,1494994,.00027179508,.50465971,76,68
19,H6,IDN,Indonesia,TUR,Turkey,2023,Export,6,345.485,1494994,.00023109457,.50465971,75,69
19,H6,IDN,Indonesia,MNG,Mongolia,2023,Export,6,311.146,1494994,.00020812525,.50465971,74,70
19,H6,IDN,Indonesia,FSM,"Micronesia, Fed. Sts.",2023,Export,6,279.119,1494994,.00018670243,.50465971,73,71
19,H6,IDN,Indonesia,MHL,Marshall Islands,2023,Export,6,275.379,1494994,.00018420073,.50465971,72,72
19,H6,IDN,Indonesia,DNK,Denmark,2023,Export,6,258,1494994,.00017257595,.50465971,71,73
19,H6,IDN,Indonesia,NRU,Nauru,2023,Export,6,245.874,1494994,.00016446487,.50465971,70,74
19,H6,IDN,Indonesia,LBR,Liberia,2023,Export,6,242.116,1494994,.00016195115,.50465971,69,75
19,H6,IDN,Indonesia,ALB,Albania,2023,Export,6,238.998,1494994,.00015986552,.50465971,68,76
19,H6,IDN,Indonesia,PYF,French Polynesia,2023,Export,6,204.403,1494994,.00013672496,.50465971,67,77
19,H6,IDN,Indonesia,NAM,Namibia,2023,Export,6,191.785,1494994,.0001282848,.50465971,66,78
19,H6,IDN,Indonesia,LVA,Latvia,2023,Export,6,188.323,1494994,.00012596906,.50465971,65,79
19,H6,IDN,Indonesia,HND,Honduras,2023,Export,6,182.956,1494994,.00012237909,.50465971,64,80
19,H6,IDN,Indonesia,DZA,Algeria,2023,Export,6,156.492,1494994,.00010467734,.50465971,63,81
19,H6,IDN,Indonesia,GNQ,Equatorial Guinea,2023,Export,6,151.068,1494994,.00010104923,.50465971,62,82
19,H6,IDN,Indonesia,BEL,Belgium,2023,Export,6,147.33,1494994,.000098548888,.50465971,61,83
19,H6,IDN,Indonesia,GEO,Georgia,2023,Export,6,145.6,1494994,.000097391698,.50465971,60,84
19,H6,IDN,Indonesia,COK,Cook Islands,2023,Export,6,135.027,1494994,.000090319423,.50465971,59,85
19,H6,IDN,Indonesia,GUY,Guyana,2023,Export,6,130.269,1494994,.000087136803,.50465971,58,86
19,H6,IDN,Indonesia,PSE,Occ.Pal.Terr,2023,Export,6,129.43,1494994,.000086575601,.50465971,57,87
19,H6,IDN,Indonesia,AGO,Angola,2023,Export,6,124.18,1494994,.000083063882,.50465971,56,88
19,H6,IDN,Indonesia,GHA,Ghana,2023,Export,6,121.026,1494994,.000080954174,.50465971,55,89
19,H6,IDN,Indonesia,POL,Poland,2023,Export,6,110.43,1494994,.000073866519,.50465971,54,90
19,H6,IDN,Indonesia,UZB,Uzbekistan,2023,Export,6,105.36,1494994,.000070475202,.50465971,53,91
19,H6,IDN,Indonesia,MOZ,Mozambique,2023,Export,6,100.878,1494994,.000067477195,.50465971,52,92
19,H6,IDN,Indonesia,PER,Peru,2023,Export,6,99.98,1494994,.000066876521,.50465971,51,93
19,H6,IDN,Indonesia,ARG,Argentina,2023,Export,6,98.56399999999999,1494994,.000065929358,.50465971,50,94
19,H6,IDN,Indonesia,TZA,Tanzania,2023,Export,6,97.387,1494994,.000065142071,.50465971,49,95
19,H6,IDN,Indonesia,ASM,American Samoa,2023,Export,6,93.88,1494994,.000062796236,.50465971,48,96
19,H6,IDN,Indonesia,GUM,Guam,2023,Export,6,92.876,1494994,.000062124665,.50465971,47,97
19,H6,IDN,Indonesia,MAC,Macao,2023,Export,6,92.71599999999999,1494994,.000062017643,.50465971,46,98
19,H6,IDN,Indonesia,SWE,Sweden,2023,Export,6,85.545,1494994,.000057220965,.50465971,45,99
19,H6,IDN,Indonesia,CZE,Czech Republic,2023,Export,6,83.53100000000001,1494994,.000055873803,.50465971,44,100
19,H6,IDN,Indonesia,GIN,Guinea,2023,Export,6,82.87,1494994,.000055431661,.50465971,43,101
19,H6,IDN,Indonesia,MNP,Northern Mariana Islands,2023,Export,6,79.914,1494994,.000053454394,.50465971,42,102
19,H6,IDN,Indonesia,SLE,Sierra Leone,2023,Export,6,76.07899999999999,1494994,.000050889168,.50465971,41,103
19,H6,IDN,Indonesia,SEN,Senegal,2023,Export,6,66.672,1494994,.000044596836,.50465971,40,104
19,H6,IDN,Indonesia,PRY,Paraguay,2023,Export,6,62.573,1494994,.000041855019,.50465971,39,105
19,H6,IDN,Indonesia,COG,"Congo, Rep.",2023,Export,6,58.902,1494994,.000039399489,.50465971,38,106
19,H6,IDN,Indonesia,TTO,Trinidad and Tobago,2023,Export,6,58.801,1494994,.000039331931,.50465971,37,107
19,H6,IDN,Indonesia,GTM,Guatemala,2023,Export,6,57.875,1494994,.000038712529,.50465971,36,108
19,H6,IDN,Indonesia,ITA,Italy,2023,Export,6,52.115,1494994,.000034859673,.50465971,35,109
19,H6,IDN,Indonesia,TGO,Togo,2023,Export,6,51.439,1494994,.000034407494,.50465971,34,110
19,H6,IDN,Indonesia,JAM,Jamaica,2023,Export,6,51.232,1494994,.000034269033,.50465971,33,111
19,H6,IDN,Indonesia,ARM,Armenia,2023,Export,6,48.47,1494994,.000032421536,.50465971,32,112
19,H6,IDN,Indonesia,BRB,Barbados,2023,Export,6,47.635,1494994,.000031863005,.50465971,31,113
19,H6,IDN,Indonesia,KAZ,Kazakhstan,2023,Export,6,46.925,1494994,.000031388085,.50465971,30,114
19,H6,IDN,Indonesia,MRT,Mauritania,2023,Export,6,45.339,1494994,.000030327212,.50465971,29,115
19,H6,IDN,Indonesia,IRN,"Iran, Islamic Rep.",2023,Export,6,42.599,1494994,.000028494429,.50465971,28,116
19,H6,IDN,Indonesia,LAO,Lao PDR,2023,Export,6,35.404,1494994,.0000236817,.50465971,27,117
19,H6,IDN,Indonesia,MAR,Morocco,2023,Export,6,30.855,1494994,.00002063888,.50465971,26,118
19,H6,IDN,Indonesia,HTI,Haiti,2023,Export,6,28.328,1494994,.000018948571,.50465971,25,119
19,H6,IDN,Indonesia,GMB,"Gambia, The",2023,Export,6,27.415,1494994,.000018337867,.50465971,24,120
19,H6,IDN,Indonesia,CPV,Cape Verde,2023,Export,6,26.699,1494994,.000017858934,.50465971,23,121
19,H6,IDN,Indonesia,GRD,Grenada,2023,Export,6,23.844,1494994,.000015949228,.50465971,22,122
19,H6,IDN,Indonesia,CUB,Cuba,2023,Export,6,21.559,1494994,.000014420793,.50465971,21,123
19,H6,IDN,Indonesia,NPL,Nepal,2023,Export,6,19.459,1494994,.000013016106,.50465971,20,124
19,H6,IDN,Indonesia,CAF,Central African Republic,2023,Export,6,13.993,1494994,9.3599037e-06,.50465971,19,125
19,H6,IDN,Indonesia,DOM,Dominican Republic,2023,Export,6,13.5,1494994,9.0301364e-06,.50465971,18,126
19,H6,IDN,Indonesia,BEN,Benin,2023,Export,6,11.356,1494994,7.5960170e-06,.50465971,17,127
19,H6,IDN,Indonesia,AUT,Austria,2023,Export,6,10.279,1494994,6.8756131e-06,.50465971,16,128
19,H6,IDN,Indonesia,TUV,Tuvalu,2023,Export,6,7.747,1494994,5.1819607e-06,.50465971,15,129
19,H6,IDN,Indonesia,UGA,Uganda,2023,Export,6,7.41,1494994,4.9565415e-06,.50465971,14,130
19,H6,IDN,Indonesia,HUN,Hungary,2023,Export,6,5.886,1494994,3.9371394e-06,.50465971,13,131
19,H6,IDN,Indonesia,AZE,Azerbaijan,2023,Export,6,5.619,1494994,3.7585435e-06,.50465971,12,132
19,H6,IDN,Indonesia,ZAR,"Congo, Dem. Rep.",2023,Export,6,5.292,1494994,3.5398136e-06,.50465971,11,133
19,H6,IDN,Indonesia,CXR,Christmas Island,2023,Export,6,4.805,1494994,3.2140597e-06,.50465971,10,134
19,H6,IDN,Indonesia,MLI,Mali,2023,Export,6,4.3,1494994,2.8762656e-06,.50465971,9,135
19,H6,IDN,Indonesia,DJI,Djibouti,2023,Export,6,3.891,1494994,2.6026860e-06,.50465971,8,136
19,H6,IDN,Indonesia,PLW,Palau,2023,Export,6,1.327,1494994,8.8762897e-07,.50465971,7,137
19,H6,IDN,Indonesia,CHE,Switzerland,2023,Export,6,1.281,1494994,8.5685963e-07,.50465971,6,138
19,H6,IDN,Indonesia,CMR,Cameroon,2023,Export,6,1.225,1494994,8.1940129e-07,.50465971,5,139
19,H6,IDN,Indonesia,ROM,Romania,2023,Export,6,.827,1494994,5.5317946e-07,.50465971,4,140
19,H6,IDN,Indonesia,ECU,Ecuador,2023,Export,6,.007,1494994,4.6822932e-09,.50465971,3,141
19,H6,IDN,Indonesia,TUN,Tunisia,2023,Export,6,.007,1494994,4.6822932e-09,.50465971,2,142
19,H6,IDN,Indonesia,PRT,Portugal,2023,Export,6,.005,1494994,3.3444951e-09,.50465971,1,143
34,H6,IDN,Indonesia,CHN,China,2023,Export,6,137904.922,1377561.9,.10010797,.32486287,167,1
34,H6,IDN,Indonesia,IND,India,2023,Export,6,106202.825,1377561.9,.077094778,.32486287,166,2
34,H6,IDN,Indonesia,MYS,Malaysia,2023,Export,6,104821.738,1377561.9,.076092221,.32486287,165,3
34,H6,IDN,Indonesia,PHL,Philippines,2023,Export,6,98589.22199999999,1377561.9,.071567908,.32486287,164,4
34,H6,IDN,Indonesia,USA,United States,2023,Export,6,62424.871,1377561.9,.045315474,.32486287,163,5
34,H6,IDN,Indonesia,ARE,United Arab Emirates,2023,Export,6,56533.947,1377561.9,.041039135,.32486287,162,6
34,H6,IDN,Indonesia,THA,Thailand,2023,Export,6,56063.239,1377561.9,.040697437,.32486287,161,7
34,H6,IDN,Indonesia,DJI,Djibouti,2023,Export,6,42970.15,1377561.9,.031192901,.32486287,160,8
34,H6,IDN,Indonesia,AGO,Angola,2023,Export,6,41893.348,1377561.9,.030411229,.32486287,159,9
34,H6,IDN,Indonesia,SGP,Singapore,2023,Export,6,38422.137,1377561.9,.027891405,.32486287,158,10
34,H6,IDN,Indonesia,KOR,"Korea, Rep.",2023,Export,6,29530.428,1377561.9,.021436734,.32486287,157,11
34,H6,IDN,Indonesia,AUS,Australia,2023,Export,6,27066.926,1377561.9,.019648429,.32486287,156,12
34,H6,IDN,Indonesia,GHA,Ghana,2023,Export,6,25413.69,1377561.9,.018448312,.32486287,155,13
34,H6,IDN,Indonesia,SAU,Saudi Arabia,2023,Export,6,22544.508,1377561.9,.016365513,.32486287,154,14
34,H6,IDN,Indonesia,MOZ,Mozambique,2023,Export,6,21264.675,1377561.9,.015436457,.32486287,153,15
34,H6,IDN,Indonesia,VNM,Vietnam,2023,Export,6,20526.934,1377561.9,.014900916,.32486287,152,16
34,H6,IDN,Indonesia,TUR,Turkey,2023,Export,6,19651.021,1377561.9,.014265073,.32486287,151,17
34,H6,IDN,Indonesia,IRQ,Iraq,2023,Export,6,19495.876,1377561.9,.01415245,.32486287,150,18
34,H6,IDN,Indonesia,MRT,Mauritania,2023,Export,6,19023.12,1377561.9,.013809267,.32486287,149,19
34,H6,IDN,Indonesia,PNG,Papua New Guinea,2023,Export,6,17541.667,1377561.9,.012733851,.32486287,148,20
34,H6,IDN,Indonesia,VEN,Venezuela,2023,Export,6,16902.621,1377561.9,.012269954,.32486287,147,21
34,H6,IDN,Indonesia,POL,Poland,2023,Export,6,16409.641,1377561.9,.01191209,.32486287,146,22
34,H6,IDN,Indonesia,JPN,Japan,2023,Export,6,15479.989,1377561.9,.011237237,.32486287,145,23
34,H6,IDN,Indonesia,ETH,Ethiopia(excludes Eritrea),2023,Export,6,13699.871,1377561.9,.0099450136,.32486287,144,24
34,H6,IDN,Indonesia,CIV,Cote d'Ivoire,2023,Export,6,13240.779,1377561.9,.0096117491,.32486287,143,25
34,H6,IDN,Indonesia,MDG,Madagascar,2023,Export,6,13175.292,1377561.9,.0095642107,.32486287,142,26
34,H6,IDN,Indonesia,NGA,Nigeria,2023,Export,6,12766.042,1377561.9,.0092671281,.32486287,141,27
34,H6,IDN,Indonesia,ZAF,South Africa,2023,Export,6,12764.141,1377561.9,.0092657479,.32486287,140,28
34,H6,IDN,Indonesia,BGD,Bangladesh,2023,Export,6,12360.276,1377561.9,.008972574,.32486287,139,29
34,H6,IDN,Indonesia,TWN,"Taiwan, China",2023,Export,6,12007.213,1377561.9,.0087162787,.32486287,138,30
34,H6,IDN,Indonesia,SUD,Sudan,2023,Export,6,11472.503,1377561.9,.0083281221,.32486287,137,31
34,H6,IDN,Indonesia,YEM,Yemen,2023,Export,6,10760.101,1377561.9,.007810975,.32486287,136,32
34,H6,IDN,Indonesia,NLD,Netherlands,2023,Export,6,10293.762,1377561.9,.0074724499,.32486287,135,33
34,H6,IDN,Indonesia,JOR,Jordan,2023,Export,6,10149.142,1377561.9,.007367467,.32486287,134,34
34,H6,IDN,Indonesia,TZA,Tanzania,2023,Export,6,9384.235000000001,1377561.9,.006812206,.32486287,133,35
34,H6,IDN,Indonesia,PAK,Pakistan,2023,Export,6,9272.826999999999,1377561.9,.0067313323,.32486287,132,36
34,H6,IDN,Indonesia,TMP,East Timor,2023,Export,6,9167.266,1377561.9,.0066547035,.32486287,131,37
34,H6,IDN,Indonesia,DZA,Algeria,2023,Export,6,8667.652,1377561.9,.0062920237,.32486287,130,38
34,H6,IDN,Indonesia,TGO,Togo,2023,Export,6,7784.703,1377561.9,.0056510731,.32486287,129,39
34,H6,IDN,Indonesia,SOM,Somalia,2023,Export,6,7724.803,1377561.9,.0056075905,.32486287,128,40
34,H6,IDN,Indonesia,DEU,Germany,2023,Export,6,7621.128,1377561.9,.0055323308,.32486287,127,41
34,H6,IDN,Indonesia,HTI,Haiti,2023,Export,6,7583.206,1377561.9,.0055048023,.32486287,126,42
34,H6,IDN,Indonesia,MMR,Myanmar,2023,Export,6,7536.408,1377561.9,.0054708309,.32486287,125,43
34,H6,IDN,Indonesia,SEN,Senegal,2023,Export,6,7493.363,1377561.9,.0054395837,.32486287,124,44
34,H6,IDN,Indonesia,CUB,Cuba,2023,Export,6,6930.381,1377561.9,.0050309035,.32486287,123,45
34,H6,IDN,Indonesia,KEN,Kenya,2023,Export,6,5857.426,1377561.9,.004252024,.32486287,122,46
34,H6,IDN,Indonesia,GMB,"Gambia, The",2023,Export,6,5293.506,1377561.9,.003842663,.32486287,121,47
34,H6,IDN,Indonesia,GBR,United Kingdom,2023,Export,6,5252.058,1377561.9,.003812575,.32486287,120,48
34,H6,IDN,Indonesia,COG,"Congo, Rep.",2023,Export,6,5161.416,1377561.9,.0037467761,.32486287,119,49
34,H6,IDN,Indonesia,NZL,New Zealand,2023,Export,6,5027.784,1377561.9,.00364977,.32486287,118,50
34,H6,IDN,Indonesia,LBY,Libya,2023,Export,6,4584.231,1377561.9,.003327786,.32486287,117,51
34,H6,IDN,Indonesia,EGY,"Egypt, Arab Rep.",2023,Export,6,4244.603,1377561.9,.003081243,.32486287,116,52
34,H6,IDN,Indonesia,QAT,Qatar,2023,Export,6,4065.379,1377561.9,.0029511407,.32486287,115,53
34,H6,IDN,Indonesia,BOL,Bolivia,2023,Export,6,3778.833,1377561.9,.0027431312,.32486287,114,54
34,H6,IDN,Indonesia,LBR,Liberia,2023,Export,6,3766.655,1377561.9,.0027342909,.32486287,113,55
34,H6,IDN,Indonesia,GIN,Guinea,2023,Export,6,3580.479,1377561.9,.002599142,.32486287,112,56
34,H6,IDN,Indonesia,MDV,Maldives,2023,Export,6,3558.94,1377561.9,.0025835065,.32486287,111,57
34,H6,IDN,Indonesia,FRA,France,2023,Export,6,3120.028,1377561.9,.0022648913,.32486287,110,58
34,H6,IDN,Indonesia,IRN,"Iran, Islamic Rep.",2023,Export,6,3063.923,1377561.9,.0022241636,.32486287,109,59
34,H6,IDN,Indonesia,FJI,Fiji,2023,Export,6,3048.019,1377561.9,.0022126185,.32486287,108,60
34,H6,IDN,Indonesia,ZAR,"Congo, Dem. Rep.",2023,Export,6,2989.875,1377561.9,.0021704107,.32486287,107,61
34,H6,IDN,Indonesia,BRN,Brunei,2023,Export,6,2934.011,1377561.9,.0021298579,.32486287,106,62
34,H6,IDN,Indonesia,ITA,Italy,2023,Export,6,2854.266,1377561.9,.0020719694,.32486287,105,63
34,H6,IDN,Indonesia,AZE,Azerbaijan,2023,Export,6,2597.015,1377561.9,.0018852256,.32486287,104,64
34,H6,IDN,Indonesia,HKG,"Hong Kong, China",2023,Export,6,2573.092,1377561.9,.0018678595,.32486287,103,65
34,H6,IDN,Indonesia,CHL,Chile,2023,Export,6,2385.764,1377561.9,.0017318743,.32486287,102,66
34,H6,IDN,Indonesia,PAN,Panama,2023,Export,6,2207.003,1377561.9,.0016021081,.32486287,101,67
34,H6,IDN,Indonesia,GNQ,Equatorial Guinea,2023,Export,6,2164.35,1377561.9,.0015711454,.32486287,100,68
34,H6,IDN,Indonesia,MUS,Mauritius,2023,Export,6,2161.229,1377561.9,.0015688798,.32486287,99,69
34,H6,IDN,Indonesia,BEN,Benin,2023,Export,6,2138.81,1377561.9,.0015526054,.32486287,98,70
34,H6,IDN,Indonesia,COL,Colombia,2023,Export,6,2133.917,1377561.9,.0015490535,.32486287,97,71
34,H6,IDN,Indonesia,PRT,Portugal,2023,Export,6,2071.232,1377561.9,.0015035492,.32486287,96,72
34,H6,IDN,Indonesia,PER,Peru,2023,Export,6,2035.749,1377561.9,.0014777913,.32486287,95,73
34,H6,IDN,Indonesia,MNG,Mongolia,2023,Export,6,1964.289,1377561.9,.001425917,.32486287,94,74
34,H6,IDN,Indonesia,TKM,Turkmenistan,2023,Export,6,1871.038,1377561.9,.0013582243,.32486287,93,75
34,H6,IDN,Indonesia,ESP,Spain,2023,Export,6,1780.643,1377561.9,.0012926047,.32486287,92,76
34,H6,IDN,Indonesia,CMR,Cameroon,2023,Export,6,1750.004,1377561.9,.0012703632,.32486287,91,77
34,H6,IDN,Indonesia,CAN,Canada,2023,Export,6,1653.694,1377561.9,.0012004499,.32486287,90,78
34,H6,IDN,Indonesia,ISR,Israel,2023,Export,6,1543.979,1377561.9,.0011208055,.32486287,89,79
34,H6,IDN,Indonesia,OMN,Oman,2023,Export,6,1526.491,1377561.9,.0011081106,.32486287,88,80
34,H6,IDN,Indonesia,EST,Estonia,2023,Export,6,1481.517,1377561.9,.0010754631,.32486287,87,81
34,H6,IDN,Indonesia,BGR,Bulgaria,2023,Export,6,1464.427,1377561.9,.0010630571,.32486287,86,82
34,H6,IDN,Indonesia,GEO,Georgia,2023,Export,6,1463.769,1377561.9,.0010625795,.32486287,85,83
34,H6,IDN,Indonesia,WSM,Samoa,2023,Export,6,1361.186,1377561.9,.00098811241,.32486287,84,84
34,H6,IDN,Indonesia,RUS,Russian Federation,2023,Export,6,1348.922,1377561.9,.00097920978,.32486287,83,85
34,H6,IDN,Indonesia,AFG,Afghanistan,2023,Export,6,1230.743,1377561.9,.00089342124,.32486287,82,86
34,H6,IDN,Indonesia,MWI,Malawi,2023,Export,6,1199.282,1377561.9,.00087058306,.32486287,81,87
34,H6,IDN,Indonesia,LKA,Sri Lanka,2023,Export,6,1152.865,1377561.9,.00083688798,.32486287,80,88
34,H6,IDN,Indonesia,KHM,Cambodia,2023,Export,6,1101.875,1377561.9,.00079987332,.32486287,79,89
34,H6,IDN,Indonesia,GAB,Gabon,2023,Export,6,1097.591,1377561.9,.00079676346,.32486287,78,90
34,H6,IDN,Indonesia,SLB,Solomon Islands,2023,Export,6,1050.835,1377561.9,.00076282234,.32486287,77,91
34,H6,IDN,Indonesia,VUT,Vanuatu,2023,Export,6,946.302,1377561.9,.00068693975,.32486287,76,92
34,H6,IDN,Indonesia,GNB,Guinea-Bissau,2023,Export,6,894.995,1377561.9,.00064969494,.32486287,75,93
34,H6,IDN,Indonesia,ROM,Romania,2023,Export,6,839.889,1377561.9,.00060969242,.32486287,74,94
34,H6,IDN,Indonesia,JAM,Jamaica,2023,Export,6,801.374,1377561.9,.00058173359,.32486287,73,95
34,H6,IDN,Indonesia,TTO,Trinidad and Tobago,2023,Export,6,726.553,1377561.9,.0005274195,.32486287,72,96
34,H6,IDN,Indonesia,LBN,Lebanon,2023,Export,6,724.5700000000001,1377561.9,.00052598002,.32486287,71,97
34,H6,IDN,Indonesia,BEL,Belgium,2023,Export,6,721.353,1377561.9,.00052364473,.32486287,70,98
34,H6,IDN,Indonesia,UGA,Uganda,2023,Export,6,697.135,1377561.9,.00050606439,.32486287,69,99
34,H6,IDN,Indonesia,MEX,Mexico,2023,Export,6,690.3390000000001,1377561.9,.00050113106,.32486287,68,100
34,H6,IDN,Indonesia,COM,Comoros,2023,Export,6,682.694,1377561.9,.00049558136,.32486287,67,101
34,H6,IDN,Indonesia,TON,Tonga,2023,Export,6,665.388,1377561.9,.00048301861,.32486287,66,102
34,H6,IDN,Indonesia,PYF,French Polynesia,2023,Export,6,614.508,1377561.9,.00044608378,.32486287,65,103
34,H6,IDN,Indonesia,CPV,Cape Verde,2023,Export,6,537.352,1377561.9,.00039007468,.32486287,64,104
34,H6,IDN,Indonesia,CRI,Costa Rica,2023,Export,6,514.072,1377561.9,.00037317525,.32486287,63,105
34,H6,IDN,Indonesia,HRV,Croatia,2023,Export,6,498.761,1377561.9,.0003620607,.32486287,62,106
34,H6,IDN,Indonesia,KIR,Kiribati,2023,Export,6,495.816,1377561.9,.00035992285,.32486287,61,107
